region_code,region,location_code,location,period,gender,gender_code,life_expect_birth
EMR,Eastern Mediterranean,OMN,Oman,2000,Male,MLE,14.75
EUR,Europe,UZB,Uzbekistan,2000,Male,MLE,14.81
AFR,Africa,GHA,Ghana,2000,Male,MLE,14.84
EUR,Europe,KGZ,Kyrgyzstan,2000,Male,MLE,14.86
AFR,Africa,COD,Democratic Republic of the Congo,2000,Both sexes,BTSX,14.88
AFR,Africa,ETH,Ethiopia,2000,Female,FMLE,14.91
WPR,Western Pacific,MNG,Mongolia,2000,Female,FMLE,14.91
EMR,Eastern Mediterranean,DJI,Djibouti,2000,Male,MLE,14.92
AFR,Africa,GMB,Gambia,2000,Male,MLE,14.94
AFR,Africa,TCD,Chad,2000,Both sexes,BTSX,14.95
AFR,Africa,SSD,South Sudan,2000,Male,MLE,14.95
AFR,Africa,RWA,Rwanda,2000,Female,FMLE,14.96
EMR,Eastern Mediterranean,BHR,Bahrain,2000,Both sexes,BTSX,14.97
AFR,Africa,GIN,Guinea,2000,Male,MLE,14.97
WPR,Western Pacific,PNG,Papua New Guinea,2000,Male,MLE,14.99
WPR,Western Pacific,VUT,Vanuatu,2000,Both sexes,BTSX,14.99
AFR,Africa,CMR,Cameroon,2000,Both sexes,BTSX,15.06
EUR,Europe,LVA,Latvia,2000,Male,MLE,15.06
EUR,Europe,AZE,Azerbaijan,2000,Male,MLE,15.12
AMR,Americas,GRD,Grenada,2000,Male,MLE,15.12
EUR,Europe,MKD,The former Yugoslav Republic of Macedonia,2000,Male,MLE,15.17
EMR,Eastern Mediterranean,PAK,Pakistan,2000,Male,MLE,15.18
EUR,Europe,GEO,Georgia,2000,Male,MLE,15.21
AFR,Africa,GAB,Gabon,2000,Both sexes,BTSX,15.23
AFR,Africa,MOZ,Mozambique,2000,Both sexes,BTSX,15.23
EMR,Eastern Mediterranean,QAT,Qatar,2000,Female,FMLE,15.23
WPR,Western Pacific,SLB,Solomon Islands,2000,Female,FMLE,15.27
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2000,Both sexes,BTSX,15.3
EUR,Europe,HUN,Hungary,2000,Male,MLE,15.31
EUR,Europe,KAZ,Kazakhstan,2000,Both sexes,BTSX,15.31
AFR,Africa,LBR,Liberia,2000,Male,MLE,15.33
AFR,Africa,NER,Niger,2000,Male,MLE,15.33
AFR,Africa,SLE,Sierra Leone,2000,Both sexes,BTSX,15.37
AFR,Africa,GNB,Guinea-Bissau,2000,Female,FMLE,15.38
AFR,Africa,MDG,Madagascar,2000,Both sexes,BTSX,15.38
EUR,Europe,EST,Estonia,2000,Male,MLE,15.39
AFR,Africa,NGA,Nigeria,2000,Male,MLE,15.39
SEAR,South-East Asia,IND,India,2000,Male,MLE,15.41
SEAR,South-East Asia,MMR,Myanmar,2000,Both sexes,BTSX,15.43
WPR,Western Pacific,FSM,Micronesia (Federated States of),2000,Female,FMLE,15.47
AFR,Africa,GNQ,Equatorial Guinea,2000,Both sexes,BTSX,15.49
AFR,Africa,SEN,Senegal,2000,Male,MLE,15.5
WPR,Western Pacific,TON,Tonga,2000,Male,MLE,15.5
AFR,Africa,BFA,Burkina Faso,2000,Both sexes,BTSX,15.52
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2000,Both sexes,BTSX,15.52
WPR,Western Pacific,PHL,Philippines,2000,Male,MLE,15.53
AFR,Africa,COM,Comoros,2000,Male,MLE,15.56
AFR,Africa,ERI,Eritrea,2000,Female,FMLE,15.56
AMR,Americas,HTI,Haiti,2000,Male,MLE,15.59
EMR,Eastern Mediterranean,BHR,Bahrain,2000,Female,FMLE,15.61
EMR,Eastern Mediterranean,OMN,Oman,2000,Both sexes,BTSX,15.65
EUR,Europe,SRB,Serbia,2000,Male,MLE,15.66
AFR,Africa,TGO,Togo,2000,Both sexes,BTSX,15.68
AFR,Africa,GIN,Guinea,2000,Both sexes,BTSX,15.69
EMR,Eastern Mediterranean,PAK,Pakistan,2000,Both sexes,BTSX,15.72
EMR,Eastern Mediterranean,YEM,Yemen,2000,Male,MLE,15.72
AFR,Africa,MWI,Malawi,2000,Female,FMLE,15.76
AMR,Americas,HTI,Haiti,2000,Both sexes,BTSX,15.77
AFR,Africa,MUS,Mauritius,2000,Male,MLE,15.77
EUR,Europe,MDA,Republic of Moldova,2000,Both sexes,BTSX,15.77
AFR,Africa,LBR,Liberia,2000,Both sexes,BTSX,15.79
AFR,Africa,NER,Niger,2000,Both sexes,BTSX,15.79
WPR,Western Pacific,KHM,Cambodia,2000,Both sexes,BTSX,15.81
AFR,Africa,BWA,Botswana,2000,Female,FMLE,15.82
EUR,Europe,BGR,Bulgaria,2000,Male,MLE,15.86
AFR,Africa,MLI,Mali,2000,Female,FMLE,15.87
AFR,Africa,SWZ,Eswatini,2000,Female,FMLE,15.89
AMR,Americas,HTI,Haiti,2000,Female,FMLE,15.92
EUR,Europe,SVK,Slovakia,2000,Male,MLE,15.92
AMR,Americas,GUY,Guyana,2000,Both sexes,BTSX,15.93
EMR,Eastern Mediterranean,QAT,Qatar,2000,Both sexes,BTSX,15.93
AFR,Africa,TZA,United Republic of Tanzania,2000,Both sexes,BTSX,15.95
AFR,Africa,AGO,Angola,2000,Female,FMLE,16.01
AFR,Africa,MLI,Mali,2000,Both sexes,BTSX,16.02
WPR,Western Pacific,VUT,Vanuatu,2000,Female,FMLE,16.02
AFR,Africa,GHA,Ghana,2000,Both sexes,BTSX,16.05
EUR,Europe,UZB,Uzbekistan,2000,Both sexes,BTSX,16.05
WPR,Western Pacific,WSM,Samoa,2000,Male,MLE,16.07
AFR,Africa,BEN,Benin,2000,Both sexes,BTSX,16.08
AFR,Africa,TCD,Chad,2000,Female,FMLE,16.11
SEAR,South-East Asia,IND,India,2000,Both sexes,BTSX,16.12
AFR,Africa,MLI,Mali,2000,Male,MLE,16.19
AFR,Africa,NER,Niger,2000,Female,FMLE,16.19
AFR,Africa,NGA,Nigeria,2000,Both sexes,BTSX,16.19
EMR,Eastern Mediterranean,SDN,Sudan,2000,Male,MLE,16.19
WPR,Western Pacific,BRN,Brunei Darussalam,2000,Male,MLE,16.21
AFR,Africa,GMB,Gambia,2000,Both sexes,BTSX,16.21
AFR,Africa,MDG,Madagascar,2000,Female,FMLE,16.22
AFR,Africa,ZAF,South Africa,2000,Both sexes,BTSX,16.22
WPR,Western Pacific,FJI,Fiji,2000,Female,FMLE,16.25
AFR,Africa,LBR,Liberia,2000,Female,FMLE,16.25
AFR,Africa,GIN,Guinea,2000,Female,FMLE,16.26
AFR,Africa,NAM,Namibia,2000,Female,FMLE,16.27
EUR,Europe,TKM,Turkmenistan,2000,Both sexes,BTSX,16.28
EMR,Eastern Mediterranean,DJI,Djibouti,2000,Both sexes,BTSX,16.29
AFR,Africa,SLE,Sierra Leone,2000,Female,FMLE,16.3
AFR,Africa,SSD,South Sudan,2000,Both sexes,BTSX,16.3
AFR,Africa,KEN,Kenya,2000,Both sexes,BTSX,16.33
AFR,Africa,COM,Comoros,2000,Both sexes,BTSX,16.34
WPR,Western Pacific,PNG,Papua New Guinea,2000,Both sexes,BTSX,16.35
WPR,Western Pacific,VNM,Viet Nam,2000,Male,MLE,16.37
AFR,Africa,COD,Democratic Republic of the Congo,2000,Female,FMLE,16.38
EMR,Eastern Mediterranean,PAK,Pakistan,2000,Female,FMLE,16.38
EUR,Europe,RUS,Russian Federation,2000,Both sexes,BTSX,16.38
AMR,Americas,TTO,Trinidad and Tobago,2000,Male,MLE,16.4
AFR,Africa,CMR,Cameroon,2000,Female,FMLE,16.41
EUR,Europe,ROU,Romania,2000,Male,MLE,16.41
EUR,Europe,TJK,Tajikistan,2000,Male,MLE,16.43
EMR,Eastern Mediterranean,QAT,Qatar,2000,Male,MLE,16.44
EUR,Europe,MKD,The former Yugoslav Republic of Macedonia,2000,Both sexes,BTSX,16.44
EUR,Europe,LTU,Lithuania,2000,Male,MLE,16.45
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2000,Female,FMLE,16.48
EUR,Europe,POL,Poland,2000,Male,MLE,16.53
AFR,Africa,SYC,Seychelles,2000,Male,MLE,16.57
EMR,Eastern Mediterranean,OMN,Oman,2000,Female,FMLE,16.6
AFR,Africa,STP,Sao Tome and Principe,2000,Male,MLE,16.6
EUR,Europe,AZE,Azerbaijan,2000,Both sexes,BTSX,16.61
AFR,Africa,SEN,Senegal,2000,Both sexes,BTSX,16.61
AFR,Africa,BFA,Burkina Faso,2000,Female,FMLE,16.62
AFR,Africa,UGA,Uganda,2000,Female,FMLE,16.62
AFR,Africa,LSO,Lesotho,2000,Female,FMLE,16.65
SEAR,South-East Asia,NPL,Nepal,2000,Male,MLE,16.68
EUR,Europe,HRV,Croatia,2000,Male,MLE,16.69
EUR,Europe,KGZ,Kyrgyzstan,2000,Both sexes,BTSX,16.72
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2000,Female,FMLE,16.77
EMR,Eastern Mediterranean,EGY,Egypt,2000,Male,MLE,16.77
EUR,Europe,UKR,Ukraine,2000,Both sexes,BTSX,16.77
WPR,Western Pacific,BRN,Brunei Darussalam,2000,Both sexes,BTSX,16.78
EMR,Eastern Mediterranean,YEM,Yemen,2000,Both sexes,BTSX,16.8
AFR,Africa,CIV,Côte d’Ivoire,2000,Female,FMLE,16.81
SEAR,South-East Asia,IND,India,2000,Female,FMLE,16.84
SEAR,South-East Asia,IDN,Indonesia,2000,Male,MLE,16.84
SEAR,South-East Asia,MMR,Myanmar,2000,Female,FMLE,16.87
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2000,Male,MLE,16.9
WPR,Western Pacific,CHN,China,2000,Male,MLE,16.92
AFR,Africa,GAB,Gabon,2000,Female,FMLE,16.96
AFR,Africa,NGA,Nigeria,2000,Female,FMLE,16.96
EUR,Europe,GEO,Georgia,2000,Both sexes,BTSX,16.99
EMR,Eastern Mediterranean,IRQ,Iraq,2000,Male,MLE,17.01
AMR,Americas,BLZ,Belize,2000,Male,MLE,17.02
AFR,Africa,COM,Comoros,2000,Female,FMLE,17.03
EUR,Europe,CZE,Czechia,2000,Male,MLE,17.03
WPR,Western Pacific,MYS,Malaysia,2000,Male,MLE,17.03
AFR,Africa,MRT,Mauritania,2000,Female,FMLE,17.04
WPR,Western Pacific,WSM,Samoa,2000,Both sexes,BTSX,17.05
WPR,Western Pacific,KHM,Cambodia,2000,Female,FMLE,17.07
AFR,Africa,STP,Sao Tome and Principe,2000,Both sexes,BTSX,17.07
EUR,Europe,ARM,Armenia,2000,Male,MLE,17.08
EUR,Europe,ALB,Albania,2000,Male,MLE,17.1
SEAR,South-East Asia,BGD,Bangladesh,2000,Male,MLE,17.11
EUR,Europe,SRB,Serbia,2000,Both sexes,BTSX,17.11
AFR,Africa,MRT,Mauritania,2000,Both sexes,BTSX,17.12
AFR,Africa,GNQ,Equatorial Guinea,2000,Female,FMLE,17.14
EUR,Europe,UZB,Uzbekistan,2000,Female,FMLE,17.14
AFR,Africa,ZWE,Zimbabwe,2000,Female,FMLE,17.14
EUR,Europe,BLR,Belarus,2000,Both sexes,BTSX,17.15
EUR,Europe,MDA,Republic of Moldova,2000,Female,FMLE,17.16
AMR,Americas,BOL,Bolivia (Plurinational State of),2000,Male,MLE,17.19
EUR,Europe,TJK,Tajikistan,2000,Both sexes,BTSX,17.2
AFR,Africa,MRT,Mauritania,2000,Male,MLE,17.22
AFR,Africa,MOZ,Mozambique,2000,Female,FMLE,17.24
AFR,Africa,GHA,Ghana,2000,Female,FMLE,17.25
EMR,Eastern Mediterranean,SDN,Sudan,2000,Both sexes,BTSX,17.27
AMR,Americas,GUY,Guyana,2000,Female,FMLE,17.29
AFR,Africa,TGO,Togo,2000,Female,FMLE,17.35
AMR,Americas,SUR,Suriname,2000,Male,MLE,17.39
AFR,Africa,BEN,Benin,2000,Female,FMLE,17.41
WPR,Western Pacific,BRN,Brunei Darussalam,2000,Female,FMLE,17.41
EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,2000,Male,MLE,17.41
AFR,Africa,TZA,United Republic of Tanzania,2000,Female,FMLE,17.41
AFR,Africa,STP,Sao Tome and Principe,2000,Female,FMLE,17.46
AMR,Americas,VCT,Saint Vincent and the Grenadines,2000,Male,MLE,17.47
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2000,Both sexes,BTSX,17.5
SEAR,South-East Asia,IDN,Indonesia,2000,Both sexes,BTSX,17.56
AMR,Americas,ARG,Argentina,2000,Male,MLE,17.58
SEAR,South-East Asia,NPL,Nepal,2000,Both sexes,BTSX,17.59
EUR,Europe,BGR,Bulgaria,2000,Both sexes,BTSX,17.6
WPR,Western Pacific,PNG,Papua New Guinea,2000,Female,FMLE,17.63
EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,2000,Both sexes,BTSX,17.63
WPR,Western Pacific,PHL,Philippines,2000,Both sexes,BTSX,17.64
AFR,Africa,GMB,Gambia,2000,Female,FMLE,17.65
EUR,Europe,MNE,Montenegro,2000,Male,MLE,17.65
AFR,Africa,SEN,Senegal,2000,Female,FMLE,17.65
AFR,Africa,SSD,South Sudan,2000,Female,FMLE,17.65
EUR,Europe,MKD,The former Yugoslav Republic of Macedonia,2000,Female,FMLE,17.67
EUR,Europe,SVN,Slovenia,2000,Male,MLE,17.67
EUR,Europe,BIH,Bosnia and Herzegovina,2000,Male,MLE,17.68
EMR,Eastern Mediterranean,DJI,Djibouti,2000,Female,FMLE,17.68
SEAR,South-East Asia,BTN,Bhutan,2000,Male,MLE,17.71
SEAR,South-East Asia,TLS,Timor-Leste,2000,Male,MLE,17.72
AMR,Americas,URY,Uruguay,2000,Male,MLE,17.73
EUR,Europe,KAZ,Kazakhstan,2000,Female,FMLE,17.76
EMR,Eastern Mediterranean,MAR,Morocco,2000,Male,MLE,17.79
AMR,Americas,BOL,Bolivia (Plurinational State of),2000,Both sexes,BTSX,17.8
SEAR,South-East Asia,MDV,Maldives,2000,Female,FMLE,17.8
EUR,Europe,TKM,Turkmenistan,2000,Female,FMLE,17.82
AFR,Africa,MUS,Mauritius,2000,Both sexes,BTSX,17.83
SEAR,South-East Asia,BGD,Bangladesh,2000,Both sexes,BTSX,17.84
AMR,Americas,GRD,Grenada,2000,Both sexes,BTSX,17.86
SEAR,South-East Asia,TLS,Timor-Leste,2000,Both sexes,BTSX,17.86
EUR,Europe,AZE,Azerbaijan,2000,Female,FMLE,17.88
SEAR,South-East Asia,BTN,Bhutan,2000,Both sexes,BTSX,17.95
EMR,Eastern Mediterranean,JOR,Jordan,2000,Female,FMLE,17.95
SEAR,South-East Asia,MDV,Maldives,2000,Both sexes,BTSX,17.95
EMR,Eastern Mediterranean,YEM,Yemen,2000,Female,FMLE,17.95
AMR,Americas,BRA,Brazil,2000,Male,MLE,17.96
EUR,Europe,HUN,Hungary,2000,Both sexes,BTSX,17.96
AFR,Africa,ZAF,South Africa,2000,Female,FMLE,17.96
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2000,Male,MLE,17.97
EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,2000,Female,FMLE,17.98
EUR,Europe,TJK,Tajikistan,2000,Female,FMLE,17.98
SEAR,South-East Asia,TLS,Timor-Leste,2000,Female,FMLE,17.98
WPR,Western Pacific,TON,Tonga,2000,Both sexes,BTSX,17.99
WPR,Western Pacific,WSM,Samoa,2000,Female,FMLE,18.02
SEAR,South-East Asia,LKA,Sri Lanka,2000,Male,MLE,18.06
SEAR,South-East Asia,MDV,Maldives,2000,Male,MLE,18.07
WPR,Western Pacific,MYS,Malaysia,2000,Both sexes,BTSX,18.09
AMR,Americas,GTM,Guatemala,2000,Male,MLE,18.1
AFR,Africa,KEN,Kenya,2000,Female,FMLE,18.1
AMR,Americas,TTO,Trinidad and Tobago,2000,Both sexes,BTSX,18.14
WPR,Western Pacific,KOR,Republic of Korea,2000,Male,MLE,18.15
AFR,Africa,CPV,Cabo Verde,2000,Male,MLE,18.17
SEAR,South-East Asia,IDN,Indonesia,2000,Female,FMLE,18.18
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2000,Female,FMLE,18.18
EUR,Europe,ROU,Romania,2000,Both sexes,BTSX,18.19
SEAR,South-East Asia,BTN,Bhutan,2000,Female,FMLE,18.23
AMR,Americas,BHS,Bahamas,2000,Male,MLE,18.25
EUR,Europe,KGZ,Kyrgyzstan,2000,Female,FMLE,18.27
EMR,Eastern Mediterranean,IRQ,Iraq,2000,Both sexes,BTSX,18.3
EUR,Europe,LVA,Latvia,2000,Both sexes,BTSX,18.33
EMR,Eastern Mediterranean,SDN,Sudan,2000,Female,FMLE,18.33
EUR,Europe,IRL,Ireland,2000,Male,MLE,18.34
SEAR,South-East Asia,NPL,Nepal,2000,Female,FMLE,18.35
AMR,Americas,BOL,Bolivia (Plurinational State of),2000,Female,FMLE,18.36
EMR,Eastern Mediterranean,MAR,Morocco,2000,Both sexes,BTSX,18.41
EUR,Europe,SRB,Serbia,2000,Female,FMLE,18.41
WPR,Western Pacific,CHN,China,2000,Both sexes,BTSX,18.43
EUR,Europe,GEO,Georgia,2000,Female,FMLE,18.45
EMR,Eastern Mediterranean,EGY,Egypt,2000,Both sexes,BTSX,18.46
AMR,Americas,LCA,Saint Lucia,2000,Male,MLE,18.5
EUR,Europe,SVK,Slovakia,2000,Both sexes,BTSX,18.51
AMR,Americas,VCT,Saint Vincent and the Grenadines,2000,Both sexes,BTSX,18.52
EUR,Europe,EST,Estonia,2000,Both sexes,BTSX,18.61
EMR,Eastern Mediterranean,JOR,Jordan,2000,Both sexes,BTSX,18.61
AMR,Americas,NIC,Nicaragua,2000,Male,MLE,18.63
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2000,Both sexes,BTSX,18.69
SEAR,South-East Asia,BGD,Bangladesh,2000,Female,FMLE,18.7
EUR,Europe,RUS,Russian Federation,2000,Female,FMLE,18.7
AMR,Americas,BLZ,Belize,2000,Both sexes,BTSX,18.74
EUR,Europe,ARM,Armenia,2000,Both sexes,BTSX,18.81
EUR,Europe,UKR,Ukraine,2000,Female,FMLE,18.83
WPR,Western Pacific,VNM,Viet Nam,2000,Both sexes,BTSX,18.85
EMR,Eastern Mediterranean,LBN,Lebanon,2000,Male,MLE,18.87
EMR,Eastern Mediterranean,TUN,Tunisia,2000,Male,MLE,18.9
AMR,Americas,SUR,Suriname,2000,Both sexes,BTSX,18.93
EMR,Eastern Mediterranean,MAR,Morocco,2000,Female,FMLE,18.95
EUR,Europe,DNK,Denmark,2000,Male,MLE,18.97
AFR,Africa,SYC,Seychelles,2000,Both sexes,BTSX,18.97
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2000,Male,MLE,18.98
EUR,Europe,ALB,Albania,2000,Both sexes,BTSX,19
EUR,Europe,HRV,Croatia,2000,Both sexes,BTSX,19.02
EUR,Europe,MLT,Malta,2000,Male,MLE,19.03
EUR,Europe,PRT,Portugal,2000,Male,MLE,19.07
AMR,Americas,GTM,Guatemala,2000,Both sexes,BTSX,19.11
AMR,Americas,ATG,Antigua and Barbuda,2000,Male,MLE,19.12
EUR,Europe,NLD,Netherlands,2000,Male,MLE,19.15
EUR,Europe,FIN,Finland,2000,Male,MLE,19.17
EUR,Europe,BGR,Bulgaria,2000,Female,FMLE,19.2
EUR,Europe,POL,Poland,2000,Both sexes,BTSX,19.2
WPR,Western Pacific,MYS,Malaysia,2000,Female,FMLE,19.21
EUR,Europe,MNE,Montenegro,2000,Both sexes,BTSX,19.21
AMR,Americas,CHL,Chile,2000,Male,MLE,19.25
EUR,Europe,BEL,Belgium,2000,Male,MLE,19.31
EUR,Europe,CZE,Czechia,2000,Both sexes,BTSX,19.34
SEAR,South-East Asia,THA,Thailand,2000,Male,MLE,19.35
AFR,Africa,DZA,Algeria,2000,Male,MLE,19.36
EUR,Europe,LUX,Luxembourg,2000,Male,MLE,19.38
EUR,Europe,BLR,Belarus,2000,Female,FMLE,19.45
EUR,Europe,LTU,Lithuania,2000,Both sexes,BTSX,19.46
AMR,Americas,VCT,Saint Vincent and the Grenadines,2000,Female,FMLE,19.46
EUR,Europe,DEU,Germany,2000,Male,MLE,19.47
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2000,Male,MLE,19.49
EMR,Eastern Mediterranean,JOR,Jordan,2000,Male,MLE,19.54
AMR,Americas,HND,Honduras,2000,Both sexes,BTSX,19.55
AMR,Americas,VEN,Venezuela (Bolivarian Republic of),2000,Male,MLE,19.55
AMR,Americas,HND,Honduras,2000,Female,FMLE,19.56
EMR,Eastern Mediterranean,IRQ,Iraq,2000,Female,FMLE,19.57
EUR,Europe,BIH,Bosnia and Herzegovina,2000,Both sexes,BTSX,19.58
AMR,Americas,HND,Honduras,2000,Male,MLE,19.62
SEAR,South-East Asia,LKA,Sri Lanka,2000,Both sexes,BTSX,19.62
WPR,Western Pacific,PHL,Philippines,2000,Female,FMLE,19.65
AMR,Americas,BRB,Barbados,2000,Male,MLE,19.69
AMR,Americas,BRA,Brazil,2000,Both sexes,BTSX,19.7
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2000,Both sexes,BTSX,19.7
AMR,Americas,JAM,Jamaica,2000,Male,MLE,19.72
EUR,Europe,AUT,Austria,2000,Male,MLE,19.73
EUR,Europe,ROU,Romania,2000,Female,FMLE,19.73
AFR,Africa,MUS,Mauritius,2000,Female,FMLE,19.75
WPR,Western Pacific,SGP,Singapore,2000,Male,MLE,19.75
AMR,Americas,TTO,Trinidad and Tobago,2000,Female,FMLE,19.76
AMR,Americas,USA,United States of America,2000,Male,MLE,19.77
AFR,Africa,DZA,Algeria,2000,Both sexes,BTSX,19.81
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2000,Female,FMLE,19.83
EMR,Eastern Mediterranean,LBN,Lebanon,2000,Both sexes,BTSX,19.84
EUR,Europe,GRC,Greece,2000,Male,MLE,19.89
AMR,Americas,BHS,Bahamas,2000,Both sexes,BTSX,19.95
EUR,Europe,NOR,Norway,2000,Male,MLE,19.98
EMR,Eastern Mediterranean,EGY,Egypt,2000,Female,FMLE,19.99
EMR,Eastern Mediterranean,LBY,Libya,2000,Male,MLE,20.01
AMR,Americas,LCA,Saint Lucia,2000,Both sexes,BTSX,20.03
AMR,Americas,NIC,Nicaragua,2000,Both sexes,BTSX,20.06
WPR,Western Pacific,CHN,China,2000,Female,FMLE,20.09
EUR,Europe,TUR,Türkiye,2000,Male,MLE,20.11
AMR,Americas,GTM,Guatemala,2000,Female,FMLE,20.12
EUR,Europe,HUN,Hungary,2000,Female,FMLE,20.12
EMR,Eastern Mediterranean,TUN,Tunisia,2000,Both sexes,BTSX,20.14
AMR,Americas,ARG,Argentina,2000,Both sexes,BTSX,20.18
AMR,Americas,SLV,El Salvador,2000,Male,MLE,20.18
EUR,Europe,IRL,Ireland,2000,Both sexes,BTSX,20.19
EUR,Europe,ARM,Armenia,2000,Female,FMLE,20.23
AMR,Americas,CUB,Cuba,2000,Male,MLE,20.23
AFR,Africa,DZA,Algeria,2000,Female,FMLE,20.25
AMR,Americas,ATG,Antigua and Barbuda,2000,Both sexes,BTSX,20.27
EUR,Europe,ITA,Italy,2000,Male,MLE,20.28
AMR,Americas,MEX,Mexico,2000,Male,MLE,20.28
AMR,Americas,COL,Colombia,2000,Male,MLE,20.29
EUR,Europe,ESP,Spain,2000,Male,MLE,20.34
AFR,Africa,CPV,Cabo Verde,2000,Both sexes,BTSX,20.36
EUR,Europe,CYP,Cyprus,2000,Male,MLE,20.37
EUR,Europe,FRA,France,2000,Male,MLE,20.39
WPR,Western Pacific,NZL,New Zealand,2000,Male,MLE,20.46
EUR,Europe,SVN,Slovenia,2000,Both sexes,BTSX,20.47
AMR,Americas,SUR,Suriname,2000,Female,FMLE,20.49
AMR,Americas,CAN,Canada,2000,Male,MLE,20.54
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2000,Female,FMLE,20.54
EUR,Europe,ISR,Israel,2000,Male,MLE,20.57
EUR,Europe,SWE,Sweden,2000,Male,MLE,20.59
AMR,Americas,URY,Uruguay,2000,Both sexes,BTSX,20.59
EUR,Europe,MNE,Montenegro,2000,Female,FMLE,20.61
EUR,Europe,DNK,Denmark,2000,Both sexes,BTSX,20.63
EUR,Europe,LVA,Latvia,2000,Female,FMLE,20.64
EUR,Europe,SVK,Slovakia,2000,Female,FMLE,20.66
WPR,Western Pacific,KOR,Republic of Korea,2000,Both sexes,BTSX,20.69
AMR,Americas,BRB,Barbados,2000,Both sexes,BTSX,20.72
AMR,Americas,PRY,Paraguay,2000,Male,MLE,20.72
AMR,Americas,BLZ,Belize,2000,Female,FMLE,20.73
AMR,Americas,DOM,Dominican Republic,2000,Male,MLE,20.74
EMR,Eastern Mediterranean,LBN,Lebanon,2000,Female,FMLE,20.74
AMR,Americas,ECU,Ecuador,2000,Male,MLE,20.75
SEAR,South-East Asia,THA,Thailand,2000,Both sexes,BTSX,20.77
AMR,Americas,CRI,Costa Rica,2000,Male,MLE,20.78
WPR,Western Pacific,TON,Tonga,2000,Female,FMLE,20.79
EUR,Europe,MLT,Malta,2000,Both sexes,BTSX,20.81
EUR,Europe,CHE,Switzerland,2000,Male,MLE,20.84
EUR,Europe,HRV,Croatia,2000,Female,FMLE,20.91
EUR,Europe,EST,Estonia,2000,Female,FMLE,20.94
AMR,Americas,JAM,Jamaica,2000,Both sexes,BTSX,20.99
EMR,Eastern Mediterranean,LBY,Libya,2000,Both sexes,BTSX,20.99
AMR,Americas,GRD,Grenada,2000,Female,FMLE,21
WPR,Western Pacific,VNM,Viet Nam,2000,Female,FMLE,21
AFR,Africa,SYC,Seychelles,2000,Female,FMLE,21.05
EUR,Europe,BIH,Bosnia and Herzegovina,2000,Female,FMLE,21.1
EUR,Europe,ISL,Iceland,2000,Male,MLE,21.18
EUR,Europe,ALB,Albania,2000,Female,FMLE,21.21
EUR,Europe,PRT,Portugal,2000,Both sexes,BTSX,21.21
WPR,Western Pacific,AUS,Australia,2000,Male,MLE,21.22
SEAR,South-East Asia,LKA,Sri Lanka,2000,Female,FMLE,21.22
EMR,Eastern Mediterranean,KWT,Kuwait,2000,Male,MLE,21.24
EUR,Europe,CZE,Czechia,2000,Female,FMLE,21.26
AMR,Americas,VEN,Venezuela (Bolivarian Republic of),2000,Both sexes,BTSX,21.26
AMR,Americas,BRA,Brazil,2000,Female,FMLE,21.31
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2000,Both sexes,BTSX,21.31
AMR,Americas,ATG,Antigua and Barbuda,2000,Female,FMLE,21.32
AMR,Americas,CHL,Chile,2000,Both sexes,BTSX,21.32
WPR,Western Pacific,JPN,Japan,2000,Male,MLE,21.32
EUR,Europe,NLD,Netherlands,2000,Both sexes,BTSX,21.32
AMR,Americas,NIC,Nicaragua,2000,Female,FMLE,21.33
AMR,Americas,BHS,Bahamas,2000,Female,FMLE,21.37
EUR,Europe,POL,Poland,2000,Female,FMLE,21.39
AMR,Americas,USA,United States of America,2000,Both sexes,BTSX,21.41
AMR,Americas,SLV,El Salvador,2000,Both sexes,BTSX,21.44
WPR,Western Pacific,SGP,Singapore,2000,Both sexes,BTSX,21.46
EUR,Europe,TUR,Türkiye,2000,Both sexes,BTSX,21.46
EMR,Eastern Mediterranean,TUN,Tunisia,2000,Female,FMLE,21.48
AMR,Americas,BRB,Barbados,2000,Female,FMLE,21.52
EUR,Europe,GRC,Greece,2000,Both sexes,BTSX,21.54
AMR,Americas,MEX,Mexico,2000,Both sexes,BTSX,21.57
AMR,Americas,CUB,Cuba,2000,Both sexes,BTSX,21.6
EUR,Europe,FIN,Finland,2000,Both sexes,BTSX,21.6
EUR,Europe,BEL,Belgium,2000,Both sexes,BTSX,21.63
AMR,Americas,PER,Peru,2000,Male,MLE,21.64
